"","session","site","relief_cm","species_order","family","species","size_bin","size_bin_lengths","habitat","octocoral","stony","relief_cm.1","predator_presence","nocturnal","position","behavior","max_length","colouration","cryptic_behaviour","trophic_position","shape","SVC_date","SVC_area","SVC_max_depth","SVC_density","prey_date","prey_depth","prey_area","prey_density","SVC_prey_difference","total_density","log_difference","average_depth"
"322",165,"KL-W2",30.6,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Continuous",35,5,30.6,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,68,0.00649612012729277,2014-09-24,33.975,160,0.00625,0.000246120127292773,0.0127461201272928,0.0333841014604443,50.9875
"323",165,"KL-W2",30.6,"Perciformes","Labridae","redtail parrotfish",6,47.70199,"Continuous",35,5,30.6,0,0,"demersal","solitary",46,"camouflage","0","herbivore","fusiform",2014-09-24,153.93804,68,0.00649612012729277,2014-09-24,33.975,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,50.9875
"324",165,"KL-W2",30.6,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Continuous",35,5,30.6,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,68,0.00324806006364639,2014-09-24,33.975,160,0.0125,-0.00925193993635361,0.0157480600636464,-1.15622726232825,50.9875
"325",165,"KL-W2",30.6,"Perciformes","Labridae","greenblotch parrotfish",2,7.533217,"Continuous",35,5,30.6,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,68,0.00649612012729277,2014-09-24,33.975,160,0.01875,-0.0122538798727072,0.0252461201272928,-0.968767921020103,50.9875
"326",165,"KL-W2",30.6,"Perciformes","Labridae","redband parrotfish",5,24.92844,"Continuous",35,5,30.6,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,68,0.00649612012729277,2014-09-24,33.975,160,0.0125,-0.00600387987270723,0.0189961201272928,-0.588304115117356,50.9875
"327",165,"KL-W2",30.6,"Perciformes","Acanthuridae","blue tang",2,7.533217,"Continuous",35,5,30.6,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"328",165,"KL-W2",30.6,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Continuous",35,5,30.6,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"329",165,"KL-W2",30.6,"Perciformes","Acanthuridae","doctorfish",5,24.92844,"Continuous",35,5,30.6,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"330",165,"KL-W2",30.6,"Perciformes","Acanthuridae","ocean surgeonfish",2,7.533217,"Continuous",35,5,30.6,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"331",165,"KL-W2",30.6,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Continuous",35,5,30.6,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"332",165,"KL-W2",30.6,"Perciformes","Labridae","princess parrotfish",2,7.533217,"Continuous",35,5,30.6,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"333",165,"KL-W2",30.6,"Perciformes","Labridae","princess parrotfish",3,12.91456,"Continuous",35,5,30.6,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.0125,-0.0125,0.0125,-2.60268968544438,50.9875
"334",165,"KL-W2",30.6,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",35,5,30.6,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.275,-0.275,0.275,-5.62040086571715,50.9875
"335",165,"KL-W2",30.6,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Continuous",35,5,30.6,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.0375,-0.0375,0.0375,-3.65065824129374,50.9875
"336",165,"KL-W2",30.6,"Perciformes","Labridae","striped parrotfish",3,12.91456,"Continuous",35,5,30.6,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.01875,-0.01875,0.01875,-2.98315349134713,50.9875
"337",165,"KL-W2",30.6,"Perciformes","Labridae","striped parrotfish",4,17.94356,"Continuous",35,5,30.6,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,68,0,2014-09-24,33.975,160,0.00625,-0.00625,0.00625,-1.98100146886658,50.9875
"338",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","ocean surgeonfish",2,7.533217,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,51.1625
"339",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0.0375,-0.0310038798727072,0.0439961201272928,-1.63627267096671,51.1625
"340",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","princess parrotfish",2,7.533217,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0.0341046306682871,2014-09-24,37.325,160,0,0.0341046306682871,0.0341046306682871,3.55833304964153,51.1625
"341",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0.0259844805091711,2014-09-24,37.325,160,0.0125,0.0134844805091711,0.0384844805091711,0.692572219344793,51.1625
"342",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,51.1625
"343",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","doctorfish",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,51.1625
"344",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","princess parrotfish",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0.0113682102227624,2014-09-24,37.325,160,0,0.0113682102227624,0.0113682102227624,2.51512948901322,51.1625
"345",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,51.1625
"346",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","striped parrotfish",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0.00649612012729277,2014-09-24,37.325,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,51.1625
"347",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.025,-0.025,0.025,-3.25809653802148,51.1625
"348",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","greenblotch parrotfish",1,3.63321,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.03125,-0.03125,0.03125,-3.47351804324178,51.1625
"349",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","greenblotch parrotfish",2,7.533217,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"350",166,"KL-W8",28.7692307692308,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Continuous",40,10,28.7692307692308,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"351",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","princess parrotfish",5,24.92844,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"352",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.19375,-0.19375,0.19375,-5.27171668475086,51.1625
"353",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.125,-0.125,0.125,-4.83628190695148,51.1625
"354",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"355",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.025,-0.025,0.025,-3.25809653802148,51.1625
"356",166,"KL-W8",28.7692307692308,"Perciformes","Labridae","redband parrotfish",5,24.92844,"Continuous",40,10,28.7692307692308,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-24,153.93804,65,0,2014-09-24,37.325,160,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"357",168,"KL-P11",33.76,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",50,5,33.76,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,28.27433388,10,0.159154943104888,2014-09-25,6.5,120,0.2,-0.0408450568951123,0.359154943104888,-0.227163167011066,8.25
"358",168,"KL-P11",33.76,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Patch",50,5,33.76,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,28.27433388,10,0.0353677651344195,2014-09-25,6.5,120,0.0166666666666667,0.0187010984677528,0.0520344318010862,0.722003184176822,8.25
"359",168,"KL-P11",33.76,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",50,5,33.76,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-25,28.27433388,10,0.0353677651344195,2014-09-25,6.5,120,0.0166666666666667,0.0187010984677528,0.0520344318010862,0.722003184176822,8.25
"360",168,"KL-P11",33.76,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",50,5,33.76,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,28.27433388,10,0.477464829314663,2014-09-25,6.5,120,0.333333333333333,0.14413149598133,0.810798162647997,0.358444206943055,8.25
"361",168,"KL-P11",33.76,"Perciformes","Pomacentridae","dusky damselfish",2,7.533217,"Patch",50,5,33.76,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.025,-0.025,0.025,-3.25809653802148,8.25
"362",168,"KL-P11",33.76,"Perciformes","Acanthuridae","ocean surgeonfish",2,7.533217,"Patch",50,5,33.76,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"363",168,"KL-P11",33.76,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",50,5,33.76,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.0583333333333333,-0.0583333333333333,0.0583333333333333,-4.08317126162398,8.25
"364",168,"KL-P11",33.76,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Patch",50,5,33.76,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"365",168,"KL-P11",33.76,"Perciformes","Pomacentridae","threespot damselfish",1,3.63321,"Patch",50,5,33.76,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"366",168,"KL-P11",33.76,"Perciformes","Pomacentridae","threespot damselfish",2,7.533217,"Patch",50,5,33.76,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2014-09-25,28.27433388,10,0,2014-09-25,6.5,120,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"367",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-25,78.53981634,10,0.050929581789241,2014-09-25,6.95,200,0,0.050929581789241,0.050929581789241,3.94988860446815,8.475
"368",169,"KL-P13",29.0357142857143,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",40,15,29.0357142857143,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,78.53981634,10,0.0700281749602064,2014-09-25,6.95,200,0.22,-0.149971825039794,0.290028174960206,-1.13508607276736,8.475
"369",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","doctorfish",3,12.91456,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0.0127323954473103,2014-09-25,6.95,200,0.005,0.00773239544731026,0.0177323954473103,0.827998203455683,8.475
"370",169,"KL-P13",29.0357142857143,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Patch",40,15,29.0357142857143,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,78.53981634,10,0.0127323954473103,2014-09-25,6.95,200,0,0.0127323954473103,0.0127323954473103,2.61975767268374,8.475
"371",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","ocean surgeonfish",2,7.533217,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0.0127323954473103,2014-09-25,6.95,200,0.005,0.00773239544731026,0.0177323954473103,0.827998203455683,8.475
"372",169,"KL-P13",29.0357142857143,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",40,15,29.0357142857143,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,78.53981634,10,0.197352129433309,2014-09-25,6.95,200,0.375,-0.177647870566691,0.572352129433309,-0.639545260750813,8.475
"373",169,"KL-P13",29.0357142857143,"Perciformes","Labridae","striped parrotfish",3,12.91456,"Patch",40,15,29.0357142857143,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,78.53981634,10,0.0127323954473103,2014-09-25,6.95,200,0,0.0127323954473103,0.0127323954473103,2.61975767268374,8.475
"374",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","doctorfish",1,3.63321,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.005,-0.005,0.005,-1.79175946922805,8.475
"375",169,"KL-P13",29.0357142857143,"Perciformes","Pomacentridae","dusky damselfish",1,3.63321,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.005,-0.005,0.005,-1.79175946922805,8.475
"376",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","ocean surgeonfish",1,3.63321,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.005,-0.005,0.005,-1.79175946922805,8.475
"377",169,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.005,-0.005,0.005,-1.79175946922805,8.475
"378",169,"KL-P13",29.0357142857143,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",40,15,29.0357142857143,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.05,-0.05,0.05,-3.93182563272433,8.475
"379",169,"KL-P13",29.0357142857143,"Perciformes","Pomacentridae","threespot damselfish",2,7.533217,"Patch",40,15,29.0357142857143,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2014-09-25,78.53981634,10,0,2014-09-25,6.95,200,0.02,-0.02,0.02,-3.04452243772342,8.475
"380",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,50.26548246,12,0.0397887357709448,2014-09-25,8.325,108,0.037037037037037,0.00275169873390776,0.0768257728079818,0.0698456153222002,10.1625
"381",170,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,50.26548246,12,0.0198943678854724,2014-09-25,8.325,108,0,0.0198943678854724,0.0198943678854724,3.03947964349073,10.1625
"382",170,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-25,50.26548246,12,0.0198943678854724,2014-09-25,8.325,108,0.0277777777777778,-0.00788340989230538,0.0476721456632502,-0.320123840872588,10.1625
"383",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,50.26548246,12,0.0198943678854724,2014-09-25,8.325,108,0.166666666666667,-0.146772298781194,0.186561034552139,-2.0824982379409,10.1625
"384",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","rainbow parrotfish",6,47.70199,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",120,"colourful","0","herbivore","fusiform",2014-09-25,50.26548246,12,0.0198943678854724,2014-09-25,8.325,108,0,0.0198943678854724,0.0198943678854724,3.03947964349073,10.1625
"385",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,50.26548246,12,0.0198943678854724,2014-09-25,8.325,108,0.166666666666667,-0.146772298781194,0.186561034552139,-2.0824982379409,10.1625
"386",170,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","doctorfish",5,24.92844,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.00925925925925926,-0.00925925925925926,0.00925925925925926,-2.32818064018301,10.1625
"387",170,"KL-P14",36.7142857142857,"Perciformes","Pomacentridae","dusky damselfish",1,3.63321,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.00925925925925926,-0.00925925925925926,0.00925925925925926,-2.32818064018301,10.1625
"388",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.037037037037037,-0.037037037037037,0.037037037037037,-3.63856034392423,10.1625
"389",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.00925925925925926,-0.00925925925925926,0.00925925925925926,-2.32818064018301,10.1625
"390",170,"KL-P14",36.7142857142857,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",60,5,36.7142857142857,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.324074074074074,-0.324074074074074,0.324074074074074,-5.78405307658779,10.1625
"391",170,"KL-P14",36.7142857142857,"Perciformes","Pomacentridae","threespot damselfish",1,3.63321,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.00925925925925926,-0.00925925925925926,0.00925925925925926,-2.32818064018301,10.1625
"392",170,"KL-P14",36.7142857142857,"Perciformes","Pomacentridae","threespot damselfish",2,7.533217,"Patch",60,5,36.7142857142857,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2014-09-25,50.26548246,12,0,2014-09-25,8.325,108,0.00925925925925926,-0.00925925925925926,0.00925925925925926,-2.32818064018301,10.1625
"393",171,"KL-W11",47.9615384615385,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Continuous",17,3,47.9615384615385,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-25,153.93804,45,0.0129922402545855,2014-09-25,27.075,160,0,0.0129922402545855,0.0129922402545855,2.63850290842262,36.0375
"394",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","greenblotch parrotfish",1,3.63321,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0.0129922402545855,2014-09-25,27.075,160,0.08125,-0.0682577597454145,0.0942422402545856,-1.77126048122286,36.0375
"395",171,"KL-W11",47.9615384615385,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Continuous",17,3,47.9615384615385,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,153.93804,45,0.00974418019093916,2014-09-25,27.075,160,0.0375,-0.0277558198090608,0.0472441801909392,-1.27629401090488,36.0375
"396",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0.0162403003182319,2014-09-25,27.075,160,0.125,-0.108759699681768,0.141240300318232,-1.98903222201661,36.0375
"397",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,153.93804,45,0.0682092613365741,2014-09-25,27.075,160,0.13125,-0.0630407386634259,0.199459261336574,-0.647559382726245,36.0375
"398",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","redtail parrotfish",6,47.70199,"Continuous",17,3,47.9615384615385,0,0,"demersal","solitary",46,"camouflage","0","herbivore","fusiform",2014-09-25,153.93804,45,0.00649612012729277,2014-09-25,27.075,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,36.0375
"399",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","princess parrotfish",1,3.63321,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,153.93804,45,0.00649612012729277,2014-09-25,27.075,160,0,0.00649612012729277,0.00649612012729277,2.01438557032703,36.0375
"400",171,"KL-W11",47.9615384615385,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Continuous",17,3,47.9615384615385,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2014-09-25,153.93804,45,0.0292325405728175,2014-09-25,27.075,160,0.025,0.00423254057281748,0.0542325405728175,0.150822308681455,36.0375
"401",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0.0324806006364639,2014-09-25,27.075,160,0.075,-0.0425193993635361,0.107480600636464,-0.819767154668755,36.0375
"402",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0.0162403003182319,2014-09-25,27.075,160,0.00625,0.00999030031823193,0.0224903003182319,0.86624821606828,36.0375
"403",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2014-09-25,153.93804,45,0.0227364204455247,2014-09-25,27.075,160,0.075,-0.0522635795544753,0.0977364204455247,-1.16372274404364,36.0375
"404",171,"KL-W11",47.9615384615385,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Continuous",17,3,47.9615384615385,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2014-09-25,153.93804,45,0,2014-09-25,27.075,160,0.00625,-0.00625,0.00625,-1.98100146886658,36.0375
"405",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","bluelip parrotfish",2,7.533217,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",13,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0,2014-09-25,27.075,160,0.00625,-0.00625,0.00625,-1.98100146886658,36.0375
"406",171,"KL-W11",47.9615384615385,"Perciformes","Labridae","greenblotch parrotfish",2,7.533217,"Continuous",17,3,47.9615384615385,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2014-09-25,153.93804,45,0,2014-09-25,27.075,160,0.03125,-0.03125,0.03125,-3.47351804324178,36.0375
